id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
490127,311547,MG,CATUTI,Assistência Social,,,Bom Jesus 53,53,casa,,Centro,39526000,"-15.361004659174016\,-42.963109016418464",2023-01-06T04:57:16.945Z
490131,291130,BA,GENTIO DO OURO,SETOR DE CADASTRO UNICO BOLSA FAMILIA,,,CASA 213,213,,APOS IGREJA CATOLICA SAIDA PARA MIROROS...,CENTRO,47450000,"-11.430098832380848\,-42.501425743103034",2023-01-06T04:57:17.039Z
490137,160070,AP,TARTARUGALZINHO,CENTRO CADÚNICO,,,São Sebastião 378,378,,predio do menezes,centro,68990000,"1.5067761998693845\,-50.91532074329735",2023-01-06T04:57:16.945Z
490140,150360,PA,ITAITUBA,SEMDAS SETOR CADASTRO UNICO,,,Transamazonica 583,583,,CRAS BELA VISTA,Bela Vista,68180000,"-4.266685733384077\,-55.98469734191895",2023-01-06T04:57:16.864Z
490142,230440,CE,FORTALEZA,Núcleo de Cadastro Único CITS José Walter,,,K 330,330,,Colégio Polivalente,José Walter,60810670,"-3.8237556\,-38.5539386",2023-01-06T04:57:16.945Z
490147,230440,CE,FORTALEZA,Posto de Cadastro Único Vapt Vupt Messejana,,,Jornalista Tomaz Coelho 408,408,,Terminal de Messejana.,Messejana,60842021,"-3.832010077587443\,-38.50069427485324",2023-01-06T04:57:16.864Z
490148,230440,CE,FORTALEZA,Posto de Cadastro Único Vapt Vupt Antônio Bezerra,,,Demétrio de Menezes 3750,3750,,Extra Mister Hull e Terminal do Antônio Bezerra.,Antônio Bezerra,60356552,"-3.7372639999999997\,-38.58479819061817",2023-01-06T04:57:16.945Z
490149,330093,RJ,CARAPEBUS,"POSTO DE CADASTRO ÚNICO ",,,JOÃO PEDRO SOBRINHO SALA 2 130,130,,,SAPECADO,27998000,"-22.18388816815529\,-41.659791469573975",2023-01-06T04:57:16.864Z
490154,353205,SP,MOTUCA,"Unidade de Assistência e Promoção Social ",,,São Francisco 40,40,,,San Matheus,14835000,"-21.51296940449622\,-48.14910650253296",2023-01-06T04:57:16.945Z
490155,312860,MG,GUARDA-MOR,Posto Cadastro Unico,,,ARAXÁ 260,260,,,JK,38570000,"-17.771\,-47.098",2023-01-06T04:57:16.945Z
490157,270040,AL,ATALAIA,"Programa Auxílio Brasil ",,,SILVESTRE PERICLES 00,00,,,CENTRO,57690000,"-9.502540202910902\,-36.021702289581306",2023-01-06T04:57:16.945Z
490158,421140,SC,NOVA ERECHIM,Posto do cadastro unico,,,São Pedro 131,131,,Prefeitura,centro,89865000,"-26.902228124775107\,-52.90290355682374",2023-01-06T04:57:16.945Z
490161,311050,MG,CAMANDUCAIA,POSTO DE CADASTRAMENTO - CADUNICO,,,DR. BENJAMIN GUILHERME DE MACEDO 56,56,,NO ANTIGO CLUBE LITERÁRIO,CENTRO,37650000,"-22.755801956863767\,-46.14689111709595",2023-01-06T04:57:16.696Z
490162,354320,SP,RIBEIRÃO DO SUL,Departamento de Assistência Social,,,Coronel Paulo Fares 309,309,,Próximo a Prefeitura Municipal,Centro,19930000,"-22.784391822339504\,-49.932861328125",2023-01-06T04:57:16.696Z
490163,251600,PB,SOLÂNEA,POSTO DO CADASTRO ÚNICO,,,GOVERNADOR JOÃO FERNANDES DE LIMA 63,63,,VIZINHO AO CINE TEATRO,CENTRO,58225000,"-6.75794814148797\,-35.66013514995576",2023-01-06T04:57:17.039Z
490168,500780,MS,SELVÍRIA,DORALICE MOURA DA SILVA,,,JOÃO SELVÍRIO DE SOUZA 1010,1010,,,CENTRO,79590000,"-20.367\,-51.419",2023-01-06T04:57:16.864Z
490169,110170,RO,URUPÁ,POSTO DE CADASTRAMENTO,,,JORGE TEIXEIRA DE OLIVEIRA 4872,4872,ÓRGÃO PÚBLICO,,ALTO ALEGRE,72929000,"-11.121786658699602\,-62.37568378452125",2023-01-06T04:57:16.864Z
490170,351960,SP,IBITINGA,Posto do Cadastro Único,,,Engenheiro Ivanil Francischini 8797,8797,,Ao lado do Cras,Jardim Pacola,14948036,"-21.75267507089837\,-48.818850518146064",2023-01-06T04:57:16.864Z
490173,431530,RS,QUARAÍ,"Cadastro Único ",,,Duque de Caxias 1080,1080,,,Centro,97560000,"-30.38263088045912\,-56.45292520523072",2023-01-06T04:57:16.945Z
490176,312390,MG,ENTRE RIOS DE MINAS,POSTO DE CADASTRO ÚNICO,,,SUAÇUI 117,117,,,CENTRO,35490000,"-20.67031163540396\,-44.063978791236885",2023-01-06T04:57:17.039Z
490177,270120,AL,CACIMBINHAS,PREFEITURA DE CACIMBINHAS CADUNICO,,,CAPITÃO AZARIAS 119,119,,,CENTRO,57570000,"-9.401709041061943\,-36.98622465133668",2023-01-06T04:57:16.864Z
490178,530010,DF,BRASÍLIA,POSTO DE ATENDIMENTO CADASTRO ÚNICO CODHAB,,,Setor Comercial Sul Q.06 00000,00000,,,ASA SUL,70297400,"-15.796300488531836\,-47.89060592651368",2023-01-06T04:57:16.945Z
490183,270770,AL,RIO LARGO,CADASTRO ÚNICO - BOLSA FAMÍLIA,,,PRESIDENTE FERNANDO AFONSO COLLOR DE MELO 00,00,,VIZINHO AO ANTIGO PRÉDIO DA PREFEITURA.,PREF. ANTÔNIO LINS DE SOUZA,57100000,"-9.507250754648032\,-35.81807613394631",2023-01-06T04:57:16.864Z
490184,241350,RN,SERRINHA,CADASTRO ÚNICO,,,JOSE CORREIA DE ANDRADE 2613,2613,,,CENTRO,59258000,"-6.2803814047628554\,-35.4942239412776",2023-01-06T04:57:16.696Z
490185,240790,RN,MONTE DAS GAMELEIRAS,CADASTRO ÚNICO,,,JUSTINIANO DA COSTA 144,144,,,CENTRO,59217000,"-6.439507455154007\,-35.78433001028316",2023-01-06T04:57:16.864Z
490187,351260,SP,CORONEL MACEDO,Posto de Cadastramento Cadastro Único,,,Capitão Américo Francisco da Veiga 474,474,,,Centro,18745000,"-23.630724727978734\,-49.31390619225568",2023-01-06T04:57:16.864Z
490190,292060,BA,MARAGOGIPE,CASA DO BOLSA FAMÍLIA,,,RUA DR. MANOEL PEREIRA  GUEDES 00,00,,,CENTRO,44420000,"-12.778954002031515\,-38.92308235175733",2023-01-06T04:57:16.864Z
490191,292970,BA,SÁTIRO DIAS,Posto de Cadastramento,,,JOSÉ ROBERIO DE OLIVEIRA BATISTA 00,00,,PRÓXIMO A IGREJA MATRIZ E A SEDE PROVEDOR DE INTERNET REDE IOL-SEMAS,CENTRO,48485000,"-11.602571267333259\,-38.579736947722274",2023-01-06T04:57:16.864Z
490193,315560,MG,RIO PARDO DE MINAS,Posto de Cadastro Único RPM,,,Osório Batista 52,52,,,CIDADE ALTA,39530000,"-15.61629479543376\,-42.54299998283387",2023-01-06T04:57:16.945Z
490195,421720,SC,SÃO MIGUEL DO OESTE,POSTO DO CADASTRO ÚNICO,,,JOHN KENNEDY 2136,2136,,,SÃO LUIZ,89900000,"-26.738079471036855\,-53.52622747421265",2023-01-06T04:57:16.696Z
490197,431405,RS,PAROBÉ,CADÚNICO/BOLSA FAMILIA,,,VERA CRUZ 701,701,,Ao lado do Ginasio Municipal de Parobe.,CENTRO,95630000,"-29.632916123246765\,-50.83442687988281",2023-01-06T04:57:16.864Z
490198,292465,BA,PINTADAS,"POSTO DE CADASTRAMENTO ÚNICO ",,,CASTRO ALVES 146,146,,,CENTRO,44610000,"-11.809849479247713\,-39.90702152252198",2023-01-06T04:57:16.945Z
490201,241040,RN,PUREZA,CADASTRO ÚNICO,,,DR JOSE VARELA 22,22,,CENTRO ADMINISTRATIVO - POR TRÁS DA PREFEITURA,CENTRO,59582000,"-5.467156907471044\,-35.55614590644837",2023-01-06T04:57:16.696Z
490203,270080,AL,BELÉM,PREFEITURA DE BELÉM CADUNICO,,,PREFEITO JOSE CICERO SANTA ROSA 249,249,,,CENTRO,57630000,"-9.571382560163727\,-36.493127346038825",2023-01-06T04:57:16.864Z
490205,291080,BA,FEIRA DE SANTANA,POSTO DO CADASTRO ÚNICO II,,,AVENIDA SENHOR DOS PASSOS 212,212,PRÉDIO,PRÓXIMO AO COLÉGIO PADRE OVÍDIO.,CENTRO,44001800,"-12.261089279617709\,-38.965587615966804",2023-01-06T04:57:16.945Z
490209,314625,MG,PADRE CARVALHO,posto do cadastro unico,,,da matriz 0,0,,ao lado da igreja catolica,centro,39573000,"-16.365541897690974\,-42.51461148262024",2023-01-06T04:57:16.774Z
490210,270210,AL,COLÔNIA LEOPOLDINA,CADASTRO UNICO,,,D. PEDRO II 0,0,,Frente a Igreja Católica,CENTRO,57975000,"-8.910542797498247\,-35.7237195968628",2023-01-06T04:57:16.864Z
490212,240050,RN,ALEXANDRIA,CADASTRO ÚNICO,,,07 DE NOVEMBRO 460,460,,ANTIGO CCI,CASCALHO,59965000,"-6.418565216237371\,-38.01018834124989",2023-01-06T04:57:16.864Z
490213,211040,MA,SÃO BENEDITO DO RIO PRETO,POSTO DO CADASTRO ÚNICO,,,Áurea Mesquita 211,211,,Próximo à Praça da Família,Centro,65440000,"-3.3325397209044456\,-43.528867363929756",2023-01-06T04:57:16.864Z
490214,240070,RN,ALTO DO RODRIGUES,CADASTRO ÚNICO,,,ÂNGELO VARELA 1023,1023,,,CENTRO,59507000,"-5.289066835487859\,-36.7606594564495",2023-01-06T04:57:16.864Z
490215,220465,PI,ILHA GRANDE,Posto do Cadastramento Único - Cadúnico,,,Martins Ribeiro 229,229,,,CENTRO,64224000,"-2.852090987012713\,-41.817247867584236",2023-01-06T04:57:16.774Z
490216,250939,PB,MATURÉIA,SECRETARIA DE DESENVOLVIMENTO HUMANO,,,VICENTE MARTINS DOS SANTOS 00,00,casa,Próximo a antiga Delegacia,Centro,58737000,"-7.267\,-37.351",2023-01-06T04:57:16.864Z
490217,280445,SE,NOSSA SENHORA APARECIDA,POSTO CADUNICO,,,ABDON JOSE BARRETO 630,630,,,CENTRO,49540000,"-10.397056263397905\,-37.45356738567353",2023-01-06T04:57:16.945Z
490219,291400,BA,IPIRÁ,POSTO DE CADASTRO UNICO,,,Rua Elziro Macedo 21,21,,Ao lado da Secretaria Municipal de Assistência Social,CENTRO,44600000,"-12.1612001\,-39.7424333",2023-01-06T04:57:16.774Z
490220,432290,RS,VIADUTOS,cadastro unico,,,Angelo Brancher 10,10,,Caixa Economica Federal,centro,99820000,"-27.569\,-52.02",2023-01-06T04:57:16.864Z
490224,140047,RR,RORAINÓPOLIS,posto de CadÚnico SEMDES,,,174 00,00,,"Ao lado do INCRA ",Centro,69373000,"0.9436764806313512\,-60.42381763458252",2023-01-06T04:57:16.945Z
490225,120032,AC,JORDÃO,PROGRAMA BOLSA FAMÍLIA E CADASTRO UNICO,,,RUA DR FRANCISCO DJALMA DA SILVA 00,00,,,CENTRO,69975000,"-9.432911383404093\,-71.88101291656496",2023-01-06T04:57:16.864Z
490227,140060,RR,SÃO LUIZ,CENTRO MUNICIPAL DE CADASTRO MUNICIPAL,,,MACAPA 1000,1000,PREDIO,,CENTRO,69370000,"1.0160748015447125\,-60.046613216400154",2023-01-06T04:57:16.945Z
490228,355170,SP,SERTÃOZINHO,Posto do Cadastro Único,,,Auad Sader 160,160,,,Jardim Liberdade,14164040,"-21.122615366308622\,-47.99023389816285",2023-01-06T04:57:16.864Z
490230,291835,BA,JOÃO DOURADO,Posto de Cadastro Único,,,ELIZABETH DOURADO 190,190,,"PRÓXIMO AO CEMITÉRIO ",CENTRO,44920000,"-11.347914505679025\,-41.66557431221009",2023-01-06T04:57:16.864Z
490231,140023,RR,CAROEBE,POSTO DE CADASTRO ÚNICO DE CAROEBE,,,BR 93,93,,,CENTRO,69378000,"0.8808696\,-59.6963796",2023-01-06T04:57:16.864Z
490232,241090,RN,RIACHUELO,POSTO DO CADASTRO ÚNICO DE RIACHUELO,,,VEREADOR FRANCISCO BEZERRA 0,0,SN,,CENTRO,59470000,"-5.814720865669958\,-35.82457065582276",2023-01-06T04:57:16.864Z
490233,290850,BA,CONCEIÇÃO DO JACUÍPE,POSTO DE ATENDIMENTO DO CADASTRO ÚNICO,,,RUA CASTRO ALVES 1,1,,,CENTRO,44245000,"-12.32587835509572\,-38.76701295375824",2023-01-06T04:57:16.945Z
490234,292350,BA,PALMEIRAS,POSTO DO CADASTRO ÚNICO,,,Aurelino José Pereira 192,192,"sala ",Centro Administrativo (Antigo Fórum),Centro,46930000,"-12.529\,-41.559",2023-01-06T04:57:17.039Z
490235,314860,MG,PEÇANHA,POSTO DE CADASTRO ÚNICO,,,RUA HORÁCIO DE FREITAS 63,63,,,CENTRO,39700000,"-18.54780265406218\,-42.55984425544739",2023-01-06T04:57:16.945Z
490238,292530,BA,PORTO SEGURO,POSTO DO CADASTRO UNICO -  SEDE SECRETARIA MUNICIPAL DE ASSISTÊNCIA  SOCIAL,,,PERO VAZ DE CAMINHA 380,380,TERREO,EM FRENTE À EMBASA,CENTRO,45810000,"-16.447265386460046\,-39.0635633468628",2023-01-06T04:57:16.774Z
490240,314600,MG,OURO FINO,Posto de Cadastro Unico,,,Afonso Ribeiro 0,0,,Ao Lado do CRAS DO ALTO (Quadra do alto),Alto,37570000,"-22.283\,-46.369",2023-01-06T04:57:16.945Z
490241,240950,RN,PEDRA GRANDE,POSTO DE CADASTRAMENTO,,,SEVERINO FERREIRA 00,00,,,CENTRO,59588000,"-5.150956814783773\,-35.87759256362916",2023-01-06T04:57:16.774Z
490243,312400,MG,ERVÁLIA,Posto de Cadastramento,,,Progresso 100,100,Casa,Perto da oficina do Ailton,Centro,36555000,"-20.84116556700237\,-42.657744884490974",2023-01-06T04:57:16.774Z
490248,292880,BA,SANTO ESTÊVÃO,Posto de Cadastro Único / Central de Atendimento do Bolsa Família,,,Luis Viana Filho 00,00,,SEMAS Santo Estevão,Centro,44190000,"-12.43\,-39.251",2023-01-06T04:57:16.774Z
490249,251675,PB,TENÓRIO,Gestão Municipal do Cad. Unico e Bolsa Familia,,,CICERO LEITE 250,250,,Proxímo a Oficina do Pequeno.,CENTRO,58665000,"-6.93900496122999\,-36.62810683250428",2023-01-06T04:57:16.774Z
490250,410420,PR,CAMPO LARGO,UNIDADE DE ATENDIMENTO SOCIAL  - TRÊS CORREGOS,,,Nair Ferreira Leal da Trindade 0,0,,Em frente à unidade de Saúde de Três Corregos,Três Córregos,83642990,"-25.23306008895717\,-49.640522003173835",2023-01-06T04:57:16.945Z
490251,431295,RS,NOVA BOA VISTA,Posto do Cadastro Único,,,Felipe Werlang 63,63,,Próximo ao posto da Brigada Militar,centro,99580000,"-27.994\,-52.979",2023-01-06T04:57:16.945Z
490253,150050,PA,ALMEIRIM,Posto do Cadastro Único,,,São Benedito 1255,1255,,Próximo a Praça do Centenário,Centro,68230000,"-1.5305760693949138\,-52.57686495780945",2023-01-06T04:57:16.864Z
490254,410420,PR,CAMPO LARGO,DIVISÃO DE TRANSFERENCIAS DE RENDAS E BENEFICIOS,,,Padre Natal Pigatto 925,925,,Em frente à Incepa / Dentro do Centro Administrativo da Prefeitura,Cambui,83601630,"-25.45421215847337\,-49.515954852104194",2023-01-06T04:57:16.864Z
490257,431480,RS,PORTÃO,Posto do Cadastro Unico,,,IVOTI 101,101,,CASA DA CIDADANIA,Centro,93180000,"-29.6884069287394\,-51.238431930542",2023-01-06T04:57:16.864Z
490258,291345,BA,IGRAPIÚNA,Posto de Cadastro Único / Central de Atendimento Bolsa Família,,,Rua 2 quadra B 00,00,,,Centro,45443000,"-13.826\,-39.142",2023-01-06T04:57:16.945Z
490259,241370,RN,SÍTIO NOVO,CADASTRO ÚNICO DE SITIO NOVO,,,JOSÉ FERREIRA LIMA 11,11,,,CENTRO,59440000,"-6.105031560478896\,-35.91001510620118",2023-01-06T04:57:16.774Z
490260,292920,BA,SÃO FRANCISCO DO CONDE,"POSTO DO CADASTRO ÚNICO  ",,,Barão de São Francisco 00,00,,,centro,43900000,"-12.629869291804372\,-38.67861270904542",2023-01-06T04:57:16.774Z
490261,421360,SC,PORTO UNIÃO,Posto de Cadastro Unico,,,Jorge Lacerda 18,18,,Central da Cidadania,Santa Rosa,89400000,"-26.250430235237452\,-51.07137858867645",2023-01-06T04:57:16.945Z
490262,330280,RJ,MENDES,Cadastro Único/Bolsa Família,,,Júlio Braga 86,86,Fundos,,Centro,26700000,"-22.52687797117161\,-43.73308539390564",2023-01-06T04:57:16.774Z
490263,160005,AP,SERRA DO NAVIO,"POSTO DE CADASTRAMENTO ",,,A1 522,522,,EM FRENTE A CEA,CENTRO,68948000,"0.9006057837634118\,-52.00339794158936",2023-01-06T04:57:16.774Z
490264,172130,TO,TUPIRATINS,POSTO DE CADASTRO UNICO TUPIRATINS,,,03 00,00,,ANEXO I CRAS,NOVO HORIZONTE,77743000,"-8.40190380978654\,-48.13320636749268",2023-01-06T04:57:16.774Z
490265,350080,SP,ALFREDO MARCONDES,"Departamento de Assistência Social- Posto do Cadastro Único ",,,Ruas das Américas 144,144,Espaço Publico,Próximo ao Projeto Renascer.,Centro,19180000,"-21.953693340135672\,-51.41123056411744",2023-01-06T04:57:16.945Z
490266,432280,RS,VERANÓPOLIS,Posto do Cadastro Único - CadÚnico Veranópolis,,,São Francisco de Assis 259,259,,AO LADO DA APAE,Centro,95330000,"-28.936\,-51.549",2023-01-06T04:57:17.039Z
490267,313505,MG,JAÍBA,Cadastro Único Jaíba,,,Placido Burrego 450,450,,,centro comunitario,39508000,"-15.338\,-43.674",2023-01-06T04:57:16.774Z
490274,354150,SP,PRESIDENTE VENCESLAU,POSTO DO CADASTRO ÚNICO,,,Campos Sales 80,80,,Antigo prédio da Prefeitura,Centro,19400047,"-21.873108462327323\,-51.84513688087464",2023-01-06T04:57:17.039Z
490278,432290,RS,VIADUTOS,CAD SUAS,,,ANGELO BRANCHER 10,10,,,CENTRO,99820000,"-27.574253740041577\,-52.02796697616578",2023-01-06T04:57:17.039Z
490279,430290,RS,CACEQUI,Cadunico e Bolsa Familia,,,prudente domingues 1205,1205,,esquina polo uab,povo novo,97450000,"-29.877657612485937\,-54.82754945755005",2023-01-06T04:57:16.945Z
490281,290480,BA,CAATIBA,CADASTRO ÚNICO,,,JOAO SANTOS 157,157,CASA,,CENTRO,45130000,"-14.979624530957446\,-40.41046142578126",2023-01-06T04:57:17.039Z
490282,316200,MG,SÃO GONÇALO DO SAPUCAÍ,POSTO DE CADASTRO UNICO,,,ILDEFONSO INACIO RAMOS 45,45,,,PEDREIRA,37490000,"-21.888828878447026\,-45.59287977212081",2023-01-06T04:57:17.039Z
490284,140050,RR,SÃO JOÃO DA BALIZA,PROGRAMA AUXILIO BRASIL-CADASTRO UNICO,,,SÃO CRISTOVÃO 23,23,,Próximo da Delegacia Civil.,CENTRO,69375000,"0.9537108584525145\,-59.912198067104335",2023-01-06T04:57:16.945Z
490285,150034,PA,ÁGUA AZUL DO NORTE,Posto de Atendimento Secretaria,,,AV Brasil 00,00,,,centro,68533000,"-6.791\,-50.467",2023-01-06T04:57:16.774Z
490286,250870,PB,MÃE D'ÁGUA,Posto do Cadastro Único,,,Gregorio Simões 14,14,,,centro,58740000,"-7.2583492208855835\,-37.42655754089356",2023-01-06T04:57:16.774Z
490288,421940,SC,WITMARSUM," Posto do Cadastro Único",,,WILLY PETT 29,29,CASA DA CIDADANIA,"SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL
SETOR BOLSA FAMILIA",CENTRO,89157000,"-26.926776329443587\,-49.79166984558106",2023-01-06T04:57:16.945Z
490290,240933,RN,SANTA MARIA,"POSTO DE CADASTRAMENTO ",,,Presidente Juscelino 641,641,,,Centro,59464000,"-5.840892055386366\,-35.69530963897834",2023-01-06T04:57:17.039Z
490291,310100,MG,ÁGUAS VERMELHAS,Posto de Cadastramento Itamarati,,,BELA VISTA 25,25,,,Itamarati,39990000,"-15.578075403336973\,-41.40748143196107",2023-01-06T04:57:16.774Z
490292,316960,MG,TUPACIGUARA,Cadastro Único,,,Antônio Alves Faria 0,0,,Funerária Pirâmide,Tiradentes,38480000,"-18.593\,-48.705",2023-01-06T04:57:16.696Z
490293,310100,MG,ÁGUAS VERMELHAS,Posto de Cadastramento Machado Mineiro,,,Rocha 0,0,,,Machado Mineiro,39990000,"-15.5261575724089\,-41.49156332015992",2023-01-06T04:57:16.774Z
490294,310100,MG,ÁGUAS VERMELHAS,Posto de Cadastramento Campo Novo,,,CEARA 0,0,,,Campo Novo,39990000,"-15.549342884171473\,-41.54231071472169",2023-01-06T04:57:16.774Z
490296,311455,MG,CARNEIRINHO,"POSTO DE CADASTRAMENTO ",,,RICARDO DE JESUS COSTA 1020,1020,ÓRGÃO PUBLICO,SECRETÁRIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E HABITAÇÃO,JARDIM PRIMAVERA,38290000,"-19.70361216497484\,-50.68736135959625",2023-01-06T04:57:16.864Z
490297,314760,MG,PASSA QUATRO,"Posto de Coordenação do Cadastro Único e do Programa Bolsa Família ",,,Dom Pedro II 00,00,,"Próximo a casa Agropecuária Pontão
Antigo Posto Odontológico  ",Centro,37460000,"-22.39\,-44.967",2023-01-06T04:57:16.864Z
490298,411570,PR,MATINHOS,POSTO DE CADASTRAMENTO CADÚNICO - SMAS,,,BENVENUTO GUSSI 232,232,CENTRO DE CIDADANIA,ODONTO EXCELENCE - CENTRO ODONTOLOGIA,CENTRO,83260000,"-25.81895726686399\,-48.53894948959351",2023-01-06T04:57:16.864Z
490300,310665,MG,BERIZAL,Posto de Cadastramento Berizal,,,Tiradentes 96,96,,,Centro,39555000,"-15.608880882897472\,-41.73830509185792",2023-01-06T04:57:16.945Z
490302,521410,GO,MUTUNÓPOLIS,Posto do Cadastro Único,,,Rua Sete de Setembro 00,00,,,centro,76540000,"-13.730943242219746\,-49.2738962173462",2023-01-06T04:57:16.864Z
490303,432290,RS,VIADUTOS,cadastro unico,,,Angelo Brancher 10,10,Sede,,centro,99820000,"-27.572351690446524\,-52.029533386230476",2023-01-06T04:57:16.945Z
490304,220790,PI,PEDRO II,CENTRAL CADÚNICO/  BOLSA FAMÍLIA,,,CORINTO ANDRADE 375,375,,Em frente a Praça Bonelle,CENTRO,64255000,"-4.427690123337692\,-41.456930637359626",2023-01-06T04:57:16.945Z
490305,220780,PI,PAULISTANA,POSTO DE CADASTRO ÚNICO,,,SENADOR CÃNDIDO FERAZ 0,0,,,CENTRO,64750000,"-8.137767514111667\,-41.144120693206794",2023-01-06T04:57:16.945Z
490310,291340,BA,IGAPORÃ,POSTO DE CADASTRAMENTO,,,RUA PARANÁ 989,989,CASA,,CIDADE NOVA,46490000,"-13.771169547323883\,-42.718244791030884",2023-01-06T04:57:16.864Z
490312,230340,CE,CARNAUBAL,"POSTO DO CADASTRO ÚNICO ",,,RADIAL LESTE 00,00,,"PRÓXIMO A IGREJA SÃO SEBASTIÃO ",BAIRRO BEM VIVER,62375000,"-4.166856676848225\,-40.94314813613892",2023-01-06T04:57:16.945Z
490313,330285,RJ,MESQUITA,Cadastro Único,,,Marechal Castelo Branco 106,106,,Em frente ao Supermercado Cristal,Edson Passos,26584170,"-22.79617474237854\,-43.42438459396362",2023-01-06T04:57:16.945Z
490314,241150,RN,SANTO ANTÔNIO,POSTO DO CADASTRO ÚNICO,,,PADRE CERVEIRA 411,411,,,CENTRO,59255000,"-6.309572083979354\,-35.47874808311463",2023-01-06T04:57:16.945Z
490315,140020,RR,CARACARAÍ,POSTO DO CADASTRO UNICO DE CARACARAI,,,PRAÇA DO CENTRO CIVICO 100,100,PREFEITURA MUNICIPAL,,CENTRO,69360000,"1.8171696464772193\,-61.12870931647195",2023-01-06T04:57:16.774Z
490316,421490,SC,RIO FORTUNA,Posto de Cadastramento,,,Professor Francisco Boeing 17,17,casa,Ao lado da Escola Estadual e em frente a Igreja Matriz,Centro,88760000,"-28.132541585059563\,-49.1042558848858",2023-01-06T04:57:17.039Z
490326,240320,RN,DOUTOR SEVERIANO,CENTRO DE CADASTRAMENTO CADÚNICO,,,Terezinha Correia Soares 26,26,,,Conj. Nova Esperança,59910000,"-6.093147289405188\,-38.37492227554321",2023-01-06T04:57:17.039Z
490328,311265,MG,CAPITÃO ANDRADE,Setor Cadunico,,,Levindo Dias 171,171,,,Centro,35123000,"-19.074326621090783\,-41.86533451080322",2023-01-06T04:57:17.039Z
490329,354290,SP,RIBEIRÃO BONITO,Posto Cadastramento - CADUNICO,,,João Alves Delfino 412,412,,Em frente ao CEM,Centro,13580000,"-22.067\,-48.176",2023-01-06T04:57:17.039Z
490331,352400,SP,ITUPEVA,Posto do Cadastro Único - CadÚnico,,,Juliana de Oliveira Borges 90,90,,,Parque das Vinhas,13295000,"-23.15571005481796\,-47.05085992813111",2023-01-06T04:57:16.945Z
490335,270370,AL,JARAMATAIA,CADASTRO ÚNICO,,,DERALDO CAMPOS 302,302,,,CENTRO,57425000,"-9.66004817393747\,-37.0031225681305",2023-01-06T04:57:16.864Z
490338,421630,SC,SÃO JOÃO BATISTA,Posto de Cadastro Único,,,Tiburcio Taurino Bozzano 210,210,,,Jardim São Paulo,88240000,"-27.28458140869861\,-48.85280609132679",2023-01-06T04:57:16.864Z
490341,250053,PB,ALCANTIL,POSTO DO CADASTRO ÚNICO,,,SÃO JOSÉ 00,00,,AO LADO DO CRAS,CENTRO,58460000,"-7.744\,-36.056",2023-01-06T04:57:16.864Z
490343,230750,CE,LAVRAS DA MANGABEIRA,Posto de Cadastro Unico,,,RUA ELESBÃO DE ALMEIDA CRISPIM 0,0,,PROXIMO O CREAS,CENTRO,63300000,"-6.754048654296179\,-38.97120952606202",2023-01-06T04:57:16.864Z
490349,210535,MA,ITAIPAVA DO GRAJAÚ,POSTO DE CADASTRAMENTO,,,MERCIAL LIMA DE ARRUDA 0,0,,,CENTRO,65948000,"-5.145\,-45.791",2023-01-06T04:57:16.864Z
490356,251080,PB,PATOS,POSTO CADASTRO ÚNICO,,,Bossuet Wanderley 00,00,,Por trás do Colégio Cristo Rei,Brasilia,58700085,"-7.026169160585977\,-37.2733497619629",2023-01-06T04:57:16.945Z
490376,431920,RS,SÃO NICOLAU,"Cadastramento Cadastro ùnico ",,,Maria Seggiaro Hoffmann 1035,1035,,Localizado na Prefeitura Municipal,Centro,97880000,"-28.18304249515628\,-55.26689529418945",2023-01-06T04:57:16.945Z
490378,260970,PE,OROBÓ,Posto do Cadastro Único - CadUnico -Orobó,,,AGAMENON MAGALHÃES 00,00,Térreo,Funciona no antigo prédio da Escola Professora Rita Maria da Conceição.,Centro,55745000,"-7.7481595\,-35.6037612",2023-01-06T04:57:16.945Z
490381,240895,RN,RIO DO FOGO,CADASTRO ÚNICO CENTRO,,,JOSAFA RIBEIRO 07,07,,,CENTRO,59578000,"-5.2712691\,-35.3835981",2023-01-06T04:57:16.774Z
490383,410580,PR,COLOMBO,Associação de Moradores Monte Castelo,,,Do Ipe 992,992,,,Monte Castelo,83411240,"-25.3257843\,-49.147219",2023-01-06T04:57:16.945Z
490390,522050,GO,SERRANÓPOLIS,POSTO DO CADASTRO UNICO,,,RAMIRO TEXEIRA 18,18,,TRE,CENTRAL,75820000,"-18.308043977652577\,-51.96224212646485",2023-01-06T04:57:16.945Z
490391,355270,SP,TABATINGA,"Órgão Gestor ",,,JOSE RODRIGUES DE CAMARGO 25,25,,AO LADO DO CRISTO,JARDIM PLANALTO,14910000,"-21.717\,-48.688",2023-01-06T04:57:16.774Z
490392,251275,PB,RIACHÃO DO BACAMARTE,CADASTRO ÚNICO,,,FRANCISCO CABRAL 00,00,,,centro,58382000,"-7.2488131163477005\,-35.662651062011726",2023-01-06T04:57:17.039Z
490393,292130,BA,MILAGRES,POSTO DE CADASTRO UNICO MILAGRES BAHIA,,,CONRADO MENEZES 07,07,,,CENTRO,45315000,"-12.87\,-39.859",2023-01-06T04:57:16.945Z
